order_id,invoice_no,order_date,invoice_date,delivery_date,payment_due_date,vendor_id,vendor_name,gst_number,vendor_state,vendor_contact,item_id,item_name,item_category,hsn_code,quantity,unit,unit_price,taxable_amount,cgst_rate,cgst_amount,sgst_rate,sgst_amount,total_tax,total_invoice_amount,payment_status,payment_mode,payment_date,transaction_id,transport_mode,eway_bill_no,received_by,quality_check_status,remarks
4587,INV-14587,2025-10-22,2025-10-26,2025-10-29,2025-11-25,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918879279830,I003,Grey Fabric,Fabric,6006,716,Kg,445,318620,9,28675.8,9,28675.8,57351.6,375971.6,Pending,RTGS,2025-10-26,TXN725623,Courier,EWB9804749,Kumar,Approved,
4588,INV-14588,2025-01-30,2025-01-31,2025-02-07,2025-03-02,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917285074083,I001,Cotton Yarn,Yarn,5205,620,Kg,459,284580,9,25612.2,9,25612.2,51224.4,335804.4,Partial,UPI,,TXN907919,Courier,EWB9701511,Anita,Rejected,
4589,INV-14589,2025-01-27,2025-02-01,2025-02-02,2025-03-03,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918822057913,I005,Knitted Cloth,Fabric,6001,520,Kg,464,241280,9,21715.2,9,21715.2,43430.4,284710.4,Paid,NEFT,2025-02-01,TXN404874,Courier,EWB7551900,Suresh,Approved,
4590,INV-14590,2025-09-02,2025-09-06,2025-09-11,2025-10-06,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918939105923,I003,Grey Fabric,Fabric,6006,701,Kg,262,183662,9,16529.58,9,16529.58,33059.16,216721.16,Paid,UPI,,TXN549606,Road,EWB5611750,Anita,Approved,
4591,INV-14591,2025-06-06,2025-06-08,2025-06-11,2025-07-08,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918009582773,I004,Dyed Fabric,Fabric,6005,703,Kg,283,198949,9,17905.41,9,17905.41,35810.82,234759.82,Paid,RTGS,2025-06-08,TXN396675,Courier,EWB3545087,Kumar,Approved,
4592,INV-14592,2025-12-06,2025-12-11,2025-12-17,2026-01-10,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918470310989,I004,Dyed Fabric,Fabric,6005,480,Kg,205,98400,9,8856.0,9,8856.0,17712.0,116112.0,Partial,NEFT,2025-12-11,TXN704502,Courier,EWB1989009,Kumar,Approved,
4593,INV-14593,2024-07-17,2024-07-18,2024-07-22,2024-08-17,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916334378196,I005,Knitted Cloth,Fabric,6001,350,Kg,296,103600,9,9324.0,9,9324.0,18648.0,122248.0,Partial,RTGS,2024-07-18,TXN900125,Courier,EWB3714848,Suresh,Approved,
4594,INV-14594,2024-03-08,2024-03-12,2024-03-13,2024-04-11,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919729820710,I001,Cotton Yarn,Yarn,5205,304,Kg,394,119776,9,10779.84,9,10779.84,21559.68,141335.68,Pending,UPI,2024-03-12,TXN537265,Road,EWB4040914,Suresh,Rejected,
4595,INV-14595,2025-06-13,2025-06-16,2025-06-22,2025-07-16,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917320816557,I001,Cotton Yarn,Yarn,5205,360,Kg,454,163440,9,14709.6,9,14709.6,29419.2,192859.2,Pending,UPI,,TXN257563,Road,EWB7096330,Anita,Approved,
4596,INV-14596,2025-05-02,2025-05-03,2025-05-08,2025-06-02,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917758993067,I002,Polyester Yarn,Yarn,5402,570,Kg,287,163590,9,14723.1,9,14723.1,29446.2,193036.2,Partial,NEFT,2025-05-03,TXN397662,Courier,EWB7936208,Ravi,Rejected,
4597,INV-14597,2024-08-07,2024-08-08,2024-08-10,2024-09-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918542212444,I005,Knitted Cloth,Fabric,6001,478,Kg,182,86996,9,7829.64,9,7829.64,15659.28,102655.28,Paid,Cheque,2024-08-08,TXN708672,Courier,EWB1613459,Suresh,Approved,
4598,INV-14598,2025-07-14,2025-07-18,2025-07-21,2025-08-17,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916587604958,I002,Polyester Yarn,Yarn,5402,151,Kg,387,58437,9,5259.33,9,5259.33,10518.66,68955.66,Paid,UPI,2025-07-18,TXN694570,Courier,EWB1391887,Suresh,Rejected,
4599,INV-14599,2024-11-03,2024-11-07,2024-11-11,2024-12-07,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919032566376,I002,Polyester Yarn,Yarn,5402,410,Kg,381,156210,9,14058.9,9,14058.9,28117.8,184327.8,Partial,Cheque,2024-11-07,TXN719133,Courier,EWB5304425,Ravi,Approved,
4600,INV-14600,2024-08-03,2024-08-07,2024-08-09,2024-09-06,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919757133941,I001,Cotton Yarn,Yarn,5205,769,Kg,212,163028,9,14672.52,9,14672.52,29345.04,192373.04,Paid,NEFT,,TXN830118,Courier,EWB3335325,Suresh,Rejected,
4601,INV-14601,2025-04-27,2025-04-29,2025-05-01,2025-05-29,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916085675942,I001,Cotton Yarn,Yarn,5205,390,Kg,158,61620,9,5545.8,9,5545.8,11091.6,72711.6,Pending,RTGS,,TXN384058,Courier,EWB1872027,Suresh,Rejected,
4602,INV-14602,2024-03-09,2024-03-12,2024-03-13,2024-04-11,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917460981068,I002,Polyester Yarn,Yarn,5402,801,Kg,302,241902,9,21771.18,9,21771.18,43542.36,285444.36,Paid,Cheque,,TXN115135,Road,EWB4198428,Kumar,Approved,
4603,INV-14603,2025-02-06,2025-02-11,2025-02-17,2025-03-13,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919538654766,I005,Knitted Cloth,Fabric,6001,159,Kg,186,29574,9,2661.66,9,2661.66,5323.32,34897.32,Partial,NEFT,2025-02-11,TXN275791,Courier,EWB3107518,Anita,Approved,
4604,INV-14604,2024-06-26,2024-07-01,2024-07-05,2024-07-31,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917391042657,I003,Grey Fabric,Fabric,6006,153,Kg,377,57681,9,5191.29,9,5191.29,10382.58,68063.58,Partial,RTGS,2024-07-01,TXN906466,Road,EWB5248702,Ravi,Rejected,
4605,INV-14605,2025-01-05,2025-01-08,2025-01-14,2025-02-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917721140992,I001,Cotton Yarn,Yarn,5205,540,Kg,206,111240,9,10011.6,9,10011.6,20023.2,131263.2,Partial,RTGS,2025-01-08,TXN661585,Courier,EWB5201898,Ravi,Rejected,
4606,INV-14606,2024-02-16,2024-02-19,2024-02-20,2024-03-20,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918709623691,I001,Cotton Yarn,Yarn,5205,627,Kg,310,194370,9,17493.3,9,17493.3,34986.6,229356.6,Partial,Cheque,2024-02-19,TXN163712,Road,EWB4429426,Kumar,Approved,
4607,INV-14607,2024-10-01,2024-10-05,2024-10-07,2024-11-04,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919931901492,I003,Grey Fabric,Fabric,6006,168,Kg,336,56448,9,5080.32,9,5080.32,10160.64,66608.64,Partial,Cheque,2024-10-05,TXN251763,Road,EWB2640683,Anita,Rejected,
4608,INV-14608,2025-10-12,2025-10-15,2025-10-19,2025-11-14,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916285593662,I005,Knitted Cloth,Fabric,6001,147,Kg,363,53361,9,4802.49,9,4802.49,9604.98,62965.979999999996,Partial,RTGS,2025-10-15,TXN880109,Courier,EWB5700207,Ravi,Rejected,
4609,INV-14609,2026-01-24,2026-01-28,2026-02-03,2026-02-27,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918679719965,I001,Cotton Yarn,Yarn,5205,653,Kg,293,191329,9,17219.61,9,17219.61,34439.22,225768.22,Paid,UPI,,TXN711332,Courier,EWB4336249,Anita,Approved,
4610,INV-14610,2025-04-11,2025-04-13,2025-04-20,2025-05-13,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918491490749,I002,Polyester Yarn,Yarn,5402,811,Kg,396,321156,9,28904.04,9,28904.04,57808.08,378964.08,Paid,NEFT,2025-04-13,TXN232693,Courier,EWB7538726,Anita,Approved,
4611,INV-14611,2024-09-26,2024-09-29,2024-09-30,2024-10-29,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917718353341,I003,Grey Fabric,Fabric,6006,954,Kg,180,171720,9,15454.8,9,15454.8,30909.6,202629.6,Paid,RTGS,2024-09-29,TXN299207,Courier,EWB2264963,Anita,Rejected,
4612,INV-14612,2025-11-14,2025-11-19,2025-11-25,2025-12-19,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916634022822,I005,Knitted Cloth,Fabric,6001,569,Kg,376,213944,9,19254.96,9,19254.96,38509.92,252453.91999999998,Partial,Cheque,,TXN156652,Courier,EWB6030263,Suresh,Rejected,
4613,INV-14613,2024-06-30,2024-07-05,2024-07-10,2024-08-04,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919502803917,I005,Knitted Cloth,Fabric,6001,850,Kg,256,217600,9,19584.0,9,19584.0,39168.0,256768.0,Partial,RTGS,2024-07-05,TXN928410,Courier,EWB3918221,Kumar,Approved,
4614,INV-14614,2025-12-18,2025-12-23,2025-12-29,2026-01-22,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917821472336,I003,Grey Fabric,Fabric,6006,895,Kg,301,269395,9,24245.55,9,24245.55,48491.1,317886.1,Pending,RTGS,,TXN900314,Courier,EWB6509496,Anita,Rejected,
4615,INV-14615,2024-11-25,2024-11-29,2024-12-06,2024-12-29,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918398634359,I005,Knitted Cloth,Fabric,6001,958,Kg,316,302728,9,27245.52,9,27245.52,54491.04,357219.04,Pending,UPI,2024-11-29,TXN656816,Road,EWB3502628,Ravi,Rejected,
4616,INV-14616,2026-01-06,2026-01-11,2026-01-17,2026-02-10,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916339090235,I003,Grey Fabric,Fabric,6006,770,Kg,231,177870,9,16008.3,9,16008.3,32016.6,209886.6,Partial,RTGS,2026-01-11,TXN768677,Courier,EWB8349798,Kumar,Rejected,
4617,INV-14617,2025-09-26,2025-09-30,2025-10-04,2025-10-30,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918236790333,I001,Cotton Yarn,Yarn,5205,499,Kg,378,188622,9,16975.98,9,16975.98,33951.96,222573.96,Pending,RTGS,2025-09-30,TXN827676,Courier,EWB8131468,Anita,Rejected,
4618,INV-14618,2024-10-10,2024-10-14,2024-10-15,2024-11-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918790449193,I005,Knitted Cloth,Fabric,6001,411,Kg,402,165222,9,14869.98,9,14869.98,29739.96,194961.96,Partial,RTGS,2024-10-14,TXN554138,Courier,EWB4268797,Anita,Rejected,
4619,INV-14619,2024-08-08,2024-08-11,2024-08-14,2024-09-10,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917836959904,I004,Dyed Fabric,Fabric,6005,218,Kg,376,81968,9,7377.12,9,7377.12,14754.24,96722.24,Partial,Cheque,,TXN357304,Courier,EWB6650889,Ravi,Rejected,
4620,INV-14620,2025-05-04,2025-05-08,2025-05-09,2025-06-07,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918808268657,I003,Grey Fabric,Fabric,6006,187,Kg,436,81532,9,7337.88,9,7337.88,14675.76,96207.76,Paid,RTGS,2025-05-08,TXN334538,Courier,EWB3150215,Suresh,Approved,
4621,INV-14621,2025-12-14,2025-12-19,2025-12-26,2026-01-18,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917890882222,I003,Grey Fabric,Fabric,6006,382,Kg,337,128734,9,11586.06,9,11586.06,23172.12,151906.12,Paid,RTGS,2025-12-19,TXN346033,Courier,EWB2138146,Suresh,Approved,
4622,INV-14622,2024-08-12,2024-08-14,2024-08-20,2024-09-13,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918032563824,I004,Dyed Fabric,Fabric,6005,644,Kg,366,235704,9,21213.36,9,21213.36,42426.72,278130.72,Paid,UPI,2024-08-14,TXN889573,Road,EWB7988321,Suresh,Rejected,
4623,INV-14623,2025-08-16,2025-08-20,2025-08-26,2025-09-19,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917201983199,I002,Polyester Yarn,Yarn,5402,924,Kg,189,174636,9,15717.24,9,15717.24,31434.48,206070.48,Paid,NEFT,2025-08-20,TXN816591,Courier,EWB7977630,Anita,Approved,
4624,INV-14624,2024-10-20,2024-10-22,2024-10-23,2024-11-21,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917825941370,I003,Grey Fabric,Fabric,6006,543,Kg,181,98283,9,8845.47,9,8845.47,17690.94,115973.94,Paid,NEFT,2024-10-22,TXN993460,Courier,EWB6918878,Kumar,Approved,
4625,INV-14625,2025-03-09,2025-03-10,2025-03-15,2025-04-09,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917065939343,I003,Grey Fabric,Fabric,6006,501,Kg,308,154308,9,13887.72,9,13887.72,27775.44,182083.44,Pending,UPI,,TXN926878,Road,EWB8281797,Kumar,Approved,
4626,INV-14626,2024-10-01,2024-10-02,2024-10-09,2024-11-01,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917453562486,I001,Cotton Yarn,Yarn,5205,313,Kg,179,56027,9,5042.43,9,5042.43,10084.86,66111.86,Partial,RTGS,,TXN571224,Courier,EWB9261990,Anita,Approved,
4627,INV-14627,2025-01-02,2025-01-04,2025-01-08,2025-02-03,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918266106353,I004,Dyed Fabric,Fabric,6005,168,Kg,460,77280,9,6955.2,9,6955.2,13910.4,91190.4,Partial,NEFT,2025-01-04,TXN956277,Road,EWB5038816,Kumar,Rejected,
4628,INV-14628,2025-12-11,2025-12-13,2025-12-16,2026-01-12,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919910530043,I002,Polyester Yarn,Yarn,5402,762,Kg,307,233934,9,21054.06,9,21054.06,42108.12,276042.12,Paid,UPI,2025-12-13,TXN611126,Road,EWB7380289,Suresh,Approved,
4629,INV-14629,2025-10-24,2025-10-29,2025-10-31,2025-11-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919302955008,I001,Cotton Yarn,Yarn,5205,274,Kg,412,112888,9,10159.92,9,10159.92,20319.84,133207.84,Pending,UPI,2025-10-29,TXN264958,Courier,EWB3769016,Anita,Rejected,
4630,INV-14630,2025-04-21,2025-04-25,2025-04-27,2025-05-25,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916656652069,I003,Grey Fabric,Fabric,6006,868,Kg,353,306404,9,27576.36,9,27576.36,55152.72,361556.72,Partial,RTGS,2025-04-25,TXN777508,Courier,EWB1951920,Suresh,Approved,
4631,INV-14631,2024-05-31,2024-06-01,2024-06-02,2024-07-01,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+916877357437,I001,Cotton Yarn,Yarn,5205,712,Kg,299,212888,9,19159.92,9,19159.92,38319.84,251207.84,Partial,RTGS,2024-06-01,TXN333646,Courier,EWB3019646,Ravi,Approved,
4632,INV-14632,2024-11-03,2024-11-06,2024-11-08,2024-12-06,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918111185465,I003,Grey Fabric,Fabric,6006,871,Kg,203,176813,9,15913.17,9,15913.17,31826.34,208639.34,Paid,RTGS,2024-11-06,TXN300302,Courier,EWB3761491,Suresh,Approved,
4633,INV-14633,2024-10-11,2024-10-12,2024-10-16,2024-11-11,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917012678452,I001,Cotton Yarn,Yarn,5205,332,Kg,254,84328,9,7589.52,9,7589.52,15179.04,99507.04000000001,Paid,Cheque,,TXN533112,Road,EWB8586737,Anita,Approved,
4634,INV-14634,2025-03-25,2025-03-29,2025-04-03,2025-04-28,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919704996839,I003,Grey Fabric,Fabric,6006,314,Kg,273,85722,9,7714.98,9,7714.98,15429.96,101151.95999999999,Partial,NEFT,2025-03-29,TXN344827,Road,EWB6087095,Anita,Approved,
4635,INV-14635,2025-03-05,2025-03-07,2025-03-08,2025-04-06,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916448381441,I003,Grey Fabric,Fabric,6006,442,Kg,446,197132,9,17741.88,9,17741.88,35483.76,232615.76,Pending,Cheque,2025-03-07,TXN806049,Road,EWB7193215,Suresh,Approved,
4636,INV-14636,2024-10-10,2024-10-14,2024-10-21,2024-11-13,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+917763002329,I002,Polyester Yarn,Yarn,5402,363,Kg,247,89661,9,8069.49,9,8069.49,16138.98,105799.98,Partial,NEFT,2024-10-14,TXN149327,Road,EWB4060406,Suresh,Approved,
4637,INV-14637,2024-10-14,2024-10-19,2024-10-25,2024-11-18,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919508922497,I003,Grey Fabric,Fabric,6006,159,Kg,460,73140,9,6582.6,9,6582.6,13165.2,86305.2,Partial,RTGS,2024-10-19,TXN496608,Road,EWB4162257,Ravi,Approved,
4638,INV-14638,2024-07-08,2024-07-09,2024-07-16,2024-08-08,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917215875584,I005,Knitted Cloth,Fabric,6001,399,Kg,326,130074,9,11706.66,9,11706.66,23413.32,153487.32,Partial,RTGS,2024-07-09,TXN699153,Road,EWB8574458,Suresh,Approved,
4639,INV-14639,2024-07-25,2024-07-30,2024-08-06,2024-08-29,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919540456245,I004,Dyed Fabric,Fabric,6005,608,Kg,201,122208,9,10998.72,9,10998.72,21997.44,144205.44,Partial,NEFT,,TXN441698,Courier,EWB1299542,Ravi,Rejected,
4640,INV-14640,2025-11-20,2025-11-25,2025-11-27,2025-12-25,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+918889916172,I003,Grey Fabric,Fabric,6006,772,Kg,249,192228,9,17300.52,9,17300.52,34601.04,226829.04,Pending,NEFT,2025-11-25,TXN183944,Courier,EWB8368812,Anita,Approved,
4641,INV-14641,2025-03-16,2025-03-19,2025-03-23,2025-04-18,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+916354095867,I001,Cotton Yarn,Yarn,5205,969,Kg,200,193800,9,17442.0,9,17442.0,34884.0,228684.0,Paid,RTGS,,TXN119151,Road,EWB9305666,Suresh,Rejected,
4642,INV-14642,2025-12-09,2025-12-12,2025-12-13,2026-01-11,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917560143020,I003,Grey Fabric,Fabric,6006,854,Kg,291,248514,9,22366.26,9,22366.26,44732.52,293246.52,Paid,RTGS,,TXN573224,Courier,EWB9256730,Ravi,Rejected,
4643,INV-14643,2024-05-06,2024-05-10,2024-05-13,2024-06-09,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+916281586078,I004,Dyed Fabric,Fabric,6005,873,Kg,431,376263,9,33863.67,9,33863.67,67727.34,443990.33999999997,Partial,NEFT,2024-05-10,TXN928646,Road,EWB8464653,Suresh,Approved,
4644,INV-14644,2024-09-23,2024-09-25,2024-09-28,2024-10-25,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918557046422,I003,Grey Fabric,Fabric,6006,907,Kg,366,331962,9,29876.58,9,29876.58,59753.16,391715.16000000003,Paid,NEFT,2024-09-25,TXN469716,Road,EWB6771388,Kumar,Approved,
4645,INV-14645,2025-08-15,2025-08-20,2025-08-25,2025-09-19,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+917732988724,I003,Grey Fabric,Fabric,6006,263,Kg,486,127818,9,11503.62,9,11503.62,23007.24,150825.24,Paid,Cheque,2025-08-20,TXN932185,Road,EWB2352472,Anita,Rejected,
4646,INV-14646,2024-03-16,2024-03-18,2024-03-21,2024-04-17,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918231075866,I005,Knitted Cloth,Fabric,6001,805,Kg,203,163415,9,14707.35,9,14707.35,29414.7,192829.7,Partial,UPI,2024-03-18,TXN448456,Courier,EWB2386426,Kumar,Approved,
4647,INV-14647,2026-01-24,2026-01-28,2026-02-04,2026-02-27,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+919986274002,I004,Dyed Fabric,Fabric,6005,312,Kg,369,115128,9,10361.52,9,10361.52,20723.04,135851.04,Pending,UPI,2026-01-28,TXN388453,Courier,EWB1478361,Anita,Approved,
4648,INV-14648,2025-10-22,2025-10-26,2025-11-02,2025-11-25,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916141354017,I004,Dyed Fabric,Fabric,6005,703,Kg,228,160284,9,14425.56,9,14425.56,28851.12,189135.12,Pending,Cheque,,TXN683425,Road,EWB5968560,Kumar,Rejected,
4649,INV-14649,2025-01-26,2025-01-31,2025-02-05,2025-03-02,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916840562614,I001,Cotton Yarn,Yarn,5205,261,Kg,380,99180,9,8926.2,9,8926.2,17852.4,117032.4,Paid,Cheque,2025-01-31,TXN605602,Road,EWB5195617,Anita,Approved,
4650,INV-14650,2024-12-26,2024-12-29,2025-01-03,2025-01-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917022602799,I003,Grey Fabric,Fabric,6006,607,Kg,478,290146,9,26113.14,9,26113.14,52226.28,342372.28,Paid,RTGS,,TXN187278,Road,EWB4648307,Kumar,Approved,
4651,INV-14651,2024-10-01,2024-10-06,2024-10-12,2024-11-05,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+918857535191,I002,Polyester Yarn,Yarn,5402,965,Kg,206,198790,9,17891.1,9,17891.1,35782.2,234572.2,Partial,Cheque,2024-10-06,TXN662363,Courier,EWB8429375,Ravi,Rejected,
4652,INV-14652,2026-01-27,2026-01-29,2026-01-30,2026-02-28,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+917474974000,I002,Polyester Yarn,Yarn,5402,570,Kg,312,177840,9,16005.6,9,16005.6,32011.2,209851.2,Pending,NEFT,2026-01-29,TXN231684,Road,EWB8522805,Kumar,Rejected,
4653,INV-14653,2024-11-22,2024-11-25,2024-11-30,2024-12-25,V002,Sri Yarn Mills,33SRIYM5678Z2,Tamil Nadu,+919364367612,I004,Dyed Fabric,Fabric,6005,545,Kg,187,101915,9,9172.35,9,9172.35,18344.7,120259.7,Paid,UPI,2024-11-25,TXN162043,Road,EWB3377616,Suresh,Rejected,
4654,INV-14654,2026-01-07,2026-01-11,2026-01-14,2026-02-10,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+918532038203,I004,Dyed Fabric,Fabric,6005,913,Kg,373,340549,9,30649.41,9,30649.41,61298.82,401847.82,Paid,RTGS,,TXN111899,Courier,EWB3914961,Suresh,Rejected,
4655,INV-14655,2026-01-23,2026-01-26,2026-01-31,2026-02-25,V001,ABC Textiles,33ABCDE1234Z1,Tamil Nadu,+919703265424,I005,Knitted Cloth,Fabric,6001,542,Kg,273,147966,9,13316.94,9,13316.94,26633.88,174599.88,Partial,UPI,2026-01-26,TXN970620,Courier,EWB1966720,Kumar,Rejected,
4656,INV-14656,2024-10-26,2024-10-27,2024-10-31,2024-11-26,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917032415430,I004,Dyed Fabric,Fabric,6005,864,Kg,173,149472,9,13452.48,9,13452.48,26904.96,176376.96,Paid,NEFT,2024-10-27,TXN327161,Courier,EWB5413936,Suresh,Approved,
4657,INV-14657,2025-02-15,2025-02-18,2025-02-24,2025-03-20,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919801565974,I004,Dyed Fabric,Fabric,6005,360,Kg,264,95040,9,8553.6,9,8553.6,17107.2,112147.2,Paid,RTGS,2025-02-18,TXN974011,Courier,EWB9109388,Suresh,Rejected,
4658,INV-14658,2024-07-16,2024-07-19,2024-07-25,2024-08-18,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+919595590930,I005,Knitted Cloth,Fabric,6001,447,Kg,254,113538,9,10218.42,9,10218.42,20436.84,133974.84,Pending,RTGS,2024-07-19,TXN381397,Road,EWB1110934,Ravi,Approved,
4659,INV-14659,2024-10-28,2024-10-30,2024-11-05,2024-11-29,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917164709765,I002,Polyester Yarn,Yarn,5402,962,Kg,460,442520,9,39826.8,9,39826.8,79653.6,522173.6,Pending,NEFT,2024-10-30,TXN161172,Road,EWB4491640,Anita,Approved,
4660,INV-14660,2024-06-23,2024-06-24,2024-07-01,2024-07-24,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+916838550010,I004,Dyed Fabric,Fabric,6005,473,Kg,443,209539,9,18858.51,9,18858.51,37717.02,247256.02,Pending,Cheque,2024-06-24,TXN803320,Courier,EWB1180787,Suresh,Approved,
4661,INV-14661,2025-08-22,2025-08-27,2025-09-03,2025-09-26,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+919103935725,I001,Cotton Yarn,Yarn,5205,974,Kg,194,188956,9,17006.04,9,17006.04,34012.08,222968.08000000002,Paid,RTGS,2025-08-27,TXN387357,Courier,EWB3027808,Kumar,Approved,
4662,INV-14662,2024-08-16,2024-08-18,2024-08-23,2024-09-17,V005,Vijay Spinning,33VIJSP3141Z5,Tamil Nadu,+917717182412,I005,Knitted Cloth,Fabric,6001,419,Kg,307,128633,9,11576.97,9,11576.97,23153.94,151786.94,Paid,Cheque,2024-08-18,TXN518200,Courier,EWB4855026,Anita,Rejected,
4663,INV-14663,2024-03-13,2024-03-15,2024-03-20,2024-04-14,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+916458439311,I002,Polyester Yarn,Yarn,5402,109,Kg,455,49595,9,4463.55,9,4463.55,8927.1,58522.1,Pending,Cheque,2024-03-15,TXN530833,Courier,EWB4769523,Anita,Approved,
4664,INV-14664,2025-05-13,2025-05-17,2025-05-22,2025-06-16,V004,Sakthi Traders,33SAKTR1121Z4,Tamil Nadu,+918928814615,I001,Cotton Yarn,Yarn,5205,757,Kg,450,340650,9,30658.5,9,30658.5,61317.0,401967.0,Partial,NEFT,2025-05-17,TXN435525,Road,EWB7229914,Kumar,Approved,
4665,INV-14665,2024-09-12,2024-09-17,2024-09-18,2024-10-17,V003,Lakshmi Fabrics,33LAKFA9101Z3,Tamil Nadu,+917043015449,I004,Dyed Fabric,Fabric,6005,742,Kg,238,176596,9,15893.64,9,15893.64,31787.28,208383.28,Pending,NEFT,,TXN318879,Road,EWB1936084,Suresh,Rejected,
